ID,Host Type,Repository Name with Owner,Repository ID,Manifest Platform,Manifest Filepath,Git branch,Manifest kind,Optional,Dependency Project Name,Dependency Requirements,Dependency Kind,Dependency Project ID
172761386,GitHub,selcip/maplestory-v62-launcher-electron,27204379,npm,package.json,,manifest,,electron,^1.4.7,development,143927
172779517,GitHub,zhovner/magic-setup-assistant,27207405,npm,package.json,,manifest,,electron,~1.6.2,development,143927
172784261,GitHub,Gianator/SFX-Directory,27208365,npm,package.json,,manifest,,electron,^1.6.11,runtime,143927
172784359,GitHub,Gianator/SFX-Directory,27208365,npm,package.json,,manifest,,electron,^1.6.11,development,143927
172789139,GitHub,sbudhram29/UpStartMusic,27209207,npm,package.json,,manifest,,electron,^1.4.5,runtime,143927
172795404,GitHub,bigtimebuddy/pixi-graphics-format,27210079,npm,package.json,,manifest,,electron,^1.6.11,development,143927
172807719,GitHub,thejordanprice/usage-check,27212392,npm,package.json,,manifest,,electron,^1.4.7,development,143927
172813801,GitHub,lhttjdr/hjplayer,27213830,npm,package.json,,manifest,,electron,1.6.11,development,143927
172836247,GitHub,moritzuehling/premclient,27216204,npm,package.json,,manifest,,electron,^1.4.13,development,143927
172831876,GitHub,FlowerFestival/talk-electron,27216315,npm,package.json,,manifest,,electron,^1.7.5,development,143927
172832445,GitHub,magatw/maga-client,27216330,npm,package.json,,manifest,,electron,^1.6.11,development,143927
172854359,GitHub,sensecollective/roboserver,27218878,npm,package.json,,manifest,,electron,^1.6.6,runtime,143927
172854157,GitHub,developer9812/edemo,27219073,npm,package.json,,manifest,,electron,^1.6.11,development,143927
172864741,GitHub,MegalaNatarajan/startnow-web101-change-calculator,27220998,npm,package-lock.json,,lockfile,,electron,1.6.11,runtime,143927
172879124,GitHub,IDStack/IDStack-Client,27224618,npm,package.json,,manifest,,electron,~1.6.2,development,143927
172878995,GitHub,Lizhooh/electron-api-demos,27224644,npm,package.json,,manifest,,electron,~1.6.2,development,143927
172896407,GitHub,ESAAAlab/inventory-app,27226816,npm,package.json,,manifest,,electron,^1.7.2,development,143927
198545887,GitHub,herrlittelmann/troubadour,27228441,npm,package.json,,manifest,,electron,^1.6.11,development,143927
172905834,GitHub,xsq871839012/xcel,27228879,npm,package.json,,manifest,,electron,^1.6.8,development,143927
172914381,GitHub,Safing/safing-ui,27230651,npm,package.json,,manifest,,electron,^1.6.11,development,143927
194507216,GitHub,bcsjk11/course-electron,27234332,npm,01-setup/Code/package.json,,manifest,,electron,^1.7.5,runtime,143927
194508151,GitHub,bcsjk11/course-electron,27234332,npm,05-multi-window/Code/package-lock.json,,lockfile,,electron,1.7.5,runtime,143927
194507228,GitHub,bcsjk11/course-electron,27234332,npm,02-css-rules/Code/package.json,,manifest,,electron,^1.7.5,runtime,143927
194507248,GitHub,bcsjk11/course-electron,27234332,npm,04-menu/Code/package.json,,manifest,,electron,^1.7.5,runtime,143927
194509004,GitHub,bcsjk11/course-electron,27234332,npm,05-multi-window/Code/package.json,,manifest,,electron,*,runtime,143927
172961191,GitHub,mbykov/morpheus-eastern,27239481,npm,package.json,,manifest,,electron,^1.6.11,development,143927
172965009,GitHub,Toinane/draftson,27240265,npm,package.json,,manifest,,electron,^1.7.5,development,143927
172974247,GitHub,imzengyang/studytodo,27241637,npm,package.json,,manifest,,electron,^1.6.11,runtime,143927
175301111,GitLab,ianupamsaikia/LanX,27250820,npm,package.json,,manifest,,electron,^1.7.5,runtime,143927
173029957,GitHub,andrewbhy/node-sqlserver-v8,27250851,npm,package.json,,manifest,,electron,^1.4.3,development,143927
173032709,GitHub,CiriousJoker/LegacyManager,27251166,npm,package.json,,manifest,,electron,1.6.11,development,143927
218151289,GitHub,szainmehdi/whatsapp-stats,27255278,npm,yarn.lock,,lockfile,,electron,,runtime,143927
183868383,GitHub,Scarraban/electron-converter,27255837,npm,package.json,,manifest,,electron,~1.6.2,development,143927
173071638,GitHub,jacky1999cn2000/loader,27258266,npm,package-lock.json,,lockfile,,electron,1.7.5,runtime,143927
173083446,GitHub,ispyhumanfly/lionshare-desktop,27260749,npm,package.json,,manifest,,electron,^1.4.15,runtime,143927
173109722,GitHub,thefarang/concha-client,27265229,npm,package.json,,manifest,,electron,^1.4.15,development,143927
216276686,GitHub,otsukiakimasa/don,27265917,npm,package.json,,manifest,,electron,1.7.6,development,143927
173124632,GitHub,floatinglacier/mastercard-api-explorer,27268106,npm,package-lock.json,,lockfile,,electron,1.6.11,runtime,143927
173125242,GitHub,floatinglacier/mastercard-api-explorer,27268106,npm,package.json,,manifest,,electron,^1.6.11,development,143927
173132606,GitHub,cepharum/calliope-editor,27269793,npm,package.json,,manifest,,electron,^1.7.5,development,143927
173155165,GitHub,sschwebler/dvdmaster,27271667,npm,package.json,,manifest,,electron,~1.6.2,development,143927
173155120,GitHub,sofroniewn/tinberg-app,27271728,npm,package.json,,manifest,,electron,~1.6.2,runtime,143927
173199168,GitHub,mjefferys/tronplex,27273570,npm,package.json,,manifest,,electron,~1.6.2,development,143927
173202167,GitHub,felixbrucker/storjshare-gui,27273594,npm,package.json,,manifest,,electron,=1.6.2,development,143927
173216991,GitHub,MagnusCloudCorp/nightmare-api,27275328,npm,yarn.lock,,lockfile,,electron,,runtime,143927
173391008,GitHub,uv404/pi-meson,27280018,npm,package-lock.json,,lockfile,,electron,1.7.5,runtime,143927
173269745,GitHub,tlangelani-dev/sysinfoapp,27281623,npm,package.json,,manifest,,electron,^1.6.10,runtime,143927
173272030,GitHub,NERD9044/Order-Manager,27282486,npm,package.json,,manifest,,electron,^1.6.8,runtime,143927
173272241,GitHub,NERD9044/Order-Manager,27282486,npm,package.json,,manifest,,electron,^1.6.8,development,143927
173273506,GitHub,shawncplus/neuro,27282724,npm,package-lock.json,,lockfile,,electron,1.6.12,runtime,143927
173273626,GitHub,shawncplus/neuro,27282724,npm,package.json,,manifest,,electron,~1.6.2,development,143927
173298996,GitHub,baklit/RagialWatch,27285156,npm,src/package.json,,manifest,,electron,~1.6.2,development,143927
173313192,GitHub,2woongjae/electron-basic-Bookmark-react,27287807,npm,package.json,,manifest,,electron,^1.6.6,runtime,143927
173313824,GitHub,2woongjae/electron-basic-BrowserWindow-Frameless,27287848,npm,package.json,,manifest,,electron,^1.6.2,development,143927
173313811,GitHub,2woongjae/electron-basic-Tray,27287861,npm,package.json,,manifest,,electron,^1.6.2,development,143927
173313797,GitHub,2woongjae/electron-basic-Menu,27287862,npm,package.json,,manifest,,electron,^1.6.2,development,143927
173313482,GitHub,2woongjae/electron-basic-remote,27287872,npm,package.json,,manifest,,electron,^1.6.2,development,143927
173313458,GitHub,2woongjae/electron-basic-BrowserWindow-event,27287875,npm,package.json,,manifest,,electron,^1.6.2,development,143927
173314763,GitHub,PonDad/VttPlayer,27287958,npm,package.json,,manifest,,electron,~1.6.2,development,143927
173322848,GitHub,logicalicy/electron-styled-react-redux-webpack-boilerplate,27289328,npm,package.json,,manifest,,electron,~1.6.2,development,143927
173333325,GitHub,bcalik/ayla-external-display-controller,27291089,npm,package.json,,manifest,,electron,^1.4.15,development,143927
173335199,GitHub,hill/Fragments-Of-Gist,27291346,npm,package.json,,manifest,,electron,^1.6.10,development,143927
173335295,GitHub,hill/Fragments-Of-Gist,27291346,npm,yarn.lock,,lockfile,,electron,,runtime,143927
173334831,GitHub,hill/Fragments-Of-Gist,27291346,npm,package-lock.json,,lockfile,,electron,1.7.5,runtime,143927
173341738,GitHub,ncover21/Supreme-NY-Bot,27292560,npm,package.json,,manifest,,electron,^1.6.12,runtime,143927
173351269,GitHub,amnesiaice/poi,27292790,npm,package-lock.json,,lockfile,,electron,1.7.6,runtime,143927
173368290,GitHub,meganii/electron-affiliate-builder,27295452,npm,package.json,,manifest,,electron,^1.6.10,development,143927
173370044,GitHub,detube/detube-app,27295947,npm,package.json,,manifest,,electron,1.6.11,development,143927
173391401,GitHub,zgmrvn/a3-laucher,27299741,npm,package.json,,manifest,,electron,^1.7.2,development,143927
173405974,GitHub,elihugarret/electron-app,27301398,npm,package.json,,manifest,,electron,~1.6.2,development,143927
173410294,GitHub,mysiar/lxd-rwebui,27302533,npm,package.json,,manifest,,electron,1.7.3,development,143927
173417171,GitHub,SachAtTiwari/invoice,27303243,npm,package.json,,manifest,,electron,~1.6.2,development,143927
173422548,GitHub,a-lang/CloudCoinSafeWebApp,27303991,npm,package.json,,manifest,,electron,latest,development,143927
173424854,GitHub,pixtron/electron-traywindow-positioner,27304208,npm,package-lock.json,,lockfile,,electron,1.7.5,runtime,143927
212203670,GitHub,pixtron/electron-traywindow-positioner,27304208,npm,package.json,,manifest,,electron,^1.7.5,runtime,143927
173437446,GitHub,utahta/momoproz-app,27306241,npm,package-lock.json,,lockfile,,electron,1.7.5,runtime,143927
173439638,GitHub,moodyssbm/ytdl-gui,27306320,npm,package-lock.json,,lockfile,,electron,1.6.11,runtime,143927
173469948,GitHub,CityOfZiom/neon-wallet,27310961,npm,package.json,,manifest,,electron,^1.6.11,development,143927
173497738,GitHub,baosen/horribletime,27315812,npm,package.json,,manifest,,electron,^1.6.2,runtime,143927
173506176,GitHub,fenwick67/webOS,27316689,npm,package.json,,manifest,,electron,^1.6.1,runtime,143927
173509336,GitHub,fabriziogiordano/StreetEasy-Electron-App,27317639,npm,package.json,,manifest,,electron,~1.7.5,development,143927
173511313,GitHub,fabriziogiordano/StreetEasy-Electron-App,27317639,npm,yarn.lock,,lockfile,,electron,,runtime,143927
173519608,GitHub,local-npm/local-npm-daemon,27319050,npm,package.json,,manifest,,electron,^1.7.5,development,143927
173540579,GitHub,keisei1092/SimpleImageViewer,27321719,npm,package.json,,manifest,,electron,~1.6.2,development,143927
173543822,GitHub,keisei1092/SimpleImageViewer,27321719,npm,yarn.lock,,lockfile,,electron,,runtime,143927
173542323,GitHub,Unicorn808/media-manager,27322256,npm,package.json,,manifest,,electron,latest,development,143927
173548835,GitHub,conradoqg/cryptocoinwatch,27323128,npm,package.json,,manifest,,electron,^1.6.11,development,143927
173610145,GitHub,fcastilloec/headset-electron,27335271,npm,darwin/package.json,,manifest,,electron,^1.6.2,runtime,143927
173626318,GitHub,PascalYuxian/bilibili-live-helper,27338328,npm,package.json,,manifest,,electron,1.4.16,development,143927
173632240,GitHub,liujie3612/electron-vue,27339130,npm,package.json,,manifest,,electron,^1.7.2,development,143927
177074439,GitHub,JumpFm/jumpfm-api,27346513,npm,package-lock.json,,lockfile,,electron,1.7.5,runtime,143927
193286875,GitHub,JumpFm/jumpfm-api,27346513,npm,package-lock.json,,lockfile,,electron,1.7.5,runtime,143927
173682691,GitHub,SeanWangx/self-box,27348393,npm,package.json,,manifest,,electron,^1.7.5,development,143927
210507696,GitHub,TeamFleet/WhoCallsTheFleet-Yuubari,27349505,npm,package.json,,manifest,,electron,~1.7.9,development,143927
210511146,GitHub,TeamFleet/WhoCallsTheFleet-Yuubari,27349505,npm,yarn.lock,,lockfile,,electron,,runtime,143927
173688547,GitHub,zoilorys/electronTest,27349731,npm,package.json,,manifest,,electron,^0.4.1,runtime,143927
173709621,GitHub,riencroonenborghs/streamingTV,27351509,npm,package.json,,manifest,,electron,1.4.3,development,143927
173709244,GitHub,thangngoc89/nkpb,27351987,npm,package.json,,manifest,,electron,1.3.3,development,143927
173715178,GitHub,Timewaitsfornoman/electron-api-demos,27352766,npm,package.json,,manifest,,electron,~1.6.2,development,143927
173752911,GitHub,daniel-medina/quizar,27358493,npm,package.json,,manifest,,electron,^1.7.5,development,143927
173752112,GitHub,daniel-medina/quizar,27358493,npm,package.json,,manifest,,electron,^1.6.10,runtime,143927
173756136,GitHub,skellock/electron-ava,27359175,npm,package.json,,manifest,,electron,^1.4.12,runtime,143927
173760573,GitHub,stanislavHamara/Electron-BasicTemplate,27359258,npm,Electron/package-lock.json,,lockfile,,electron,1.7.5,runtime,143927
173765138,GitHub,tainansv/ifdesk,27360177,npm,package.json,,manifest,,electron,^1.7.2,development,143927
173767160,GitHub,falcon-client/falcon-ui-rewrite-2,27360313,npm,package.json,,manifest,,electron,^1.6.10,development,143927
173766541,GitHub,cassss1102/puppy_love,27360429,npm,test/package.json,,manifest,,electron,^1.6.11,runtime,143927
210507234,GitHub,jbat100/sonosthesia-hub,27363772,npm,package.json,,manifest,,electron,^1.4.15,runtime,143927
173790388,GitHub,DittoPardo/rambox,27363906,npm,package.json,,manifest,,electron,1.7.4,development,143927
173791239,GitHub,Ztruk11/startnow-node101-hello-http-server,27364123,npm,package-lock.json,,lockfile,,electron,1.6.11,runtime,143927
173808235,GitHub,avinisilva/webchat-desktop,27367103,npm,package.json,,manifest,,electron,^1.7.2,development,143927
211947206,GitHub,avinisilva/webchat-desktop,27367103,npm,package-lock.json,,lockfile,,electron,1.7.5,runtime,143927
173814062,GitHub,PacktPublishing/Building-Cross-Platform-Desktop-Applications-with-Electron,27368594,npm,Chapter 02/Code/package.json,,manifest,,electron,^1.3.5,runtime,143927
173813823,GitHub,PacktPublishing/Building-Cross-Platform-Desktop-Applications-with-Electron,27368594,npm,Chapter 01/Code/example01/package.json,,manifest,,electron,^1.4.4,runtime,143927
173814530,GitHub,PacktPublishing/Building-Cross-Platform-Desktop-Applications-with-Electron,27368594,npm,Chapter 03/Code/package.json,,manifest,,electron,^1.3.5,runtime,143927
173814921,GitHub,PacktPublishing/Building-Cross-Platform-Desktop-Applications-with-Electron,27368594,npm,Chapter 04/Code/package.json,,manifest,,electron,^1.3.5,runtime,143927
173813868,GitHub,PacktPublishing/Building-Cross-Platform-Desktop-Applications-with-Electron,27368594,npm,Chapter 01/Code/example02/package.json,,manifest,,electron,^1.4.4,runtime,143927
173830857,GitHub,Tyler8oliver/NodeShowControl,27371418,npm,package.json,,manifest,,electron,^1.4.1,development,143927
173832822,GitHub,axs221/parkway,27371851,npm,package.json,,manifest,,electron,^1.7.5,development,143927
173849415,GitHub,Mosframe/unicon,27375348,npm,package.json,,manifest,,electron,^1.6.11,runtime,143927
173852608,GitHub,morenyang/bnuz-course,27375622,npm,package.json,,manifest,,electron,^1.7.2,development,143927
173857029,GitHub,Seabass992/DesktopWidget,27376911,npm,package.json,,manifest,,electron,^1.6.6,development,143927
173870052,GitHub,theWaR13/ivk_old,27378269,npm,package.json,,manifest,,electron,^1.4.13,development,143927
173901437,GitHub,psander-com/vcelec,27384631,npm,package.json,,manifest,,electron,^1.6.11,development,143927
173914666,GitHub,brttd/display-whisper,27386652,npm,package.json,,manifest,,electron,~1.6.2,development,143927
173918772,GitHub,alwaysbusy/wcf-battleships,27387480,npm,BattleshipsElectronClient/package.json,,manifest,,electron,1.6.11,runtime,143927
173930152,GitHub,antoinechalifour/Socket.io-Debugger-Electron,27389581,npm,package.json,,manifest,,electron,^1.7.5,runtime,143927
173930695,GitHub,ghozarel/gitTest,27389669,npm,package.json,,manifest,,electron,^1.6.10,runtime,143927
173947741,GitHub,mayurthosar/electron-voter,27393050,npm,package.json,,manifest,,electron,^1.7.5,runtime,143927
173961546,GitHub,zeeshan595/TutanotaDesktop,27394861,npm,release-builds/tutanota-linux-x64/resources/app/package.json,,manifest,,electron,^1.7.5,development,143927
173961385,GitHub,zeeshan595/TutanotaDesktop,27394861,npm,release-builds/tutanota-darwin-x64/tutanota.app/Contents/Resources/app/package.json,,manifest,,electron,^1.7.5,development,143927
173961253,GitHub,zeeshan595/TutanotaDesktop,27394861,npm,package.json,,manifest,,electron,^1.7.5,development,143927
173974573,GitHub,pgurung/countdownTimer,27396684,npm,package-lock.json,,lockfile,,electron,1.7.5,runtime,143927
173975563,GitHub,pgurung/countdownTimer,27396684,npm,package.json,,manifest,,electron,1.7.5,development,143927
173977408,GitHub,Luluno01/GPA-Calculator-for-XMU,27396891,npm,package.json,,manifest,,electron,^1.7.5,runtime,143927
173977211,GitHub,assiotis/scalajs-electron-test,27396897,npm,package.json,,manifest,,electron,^1.7.5,development,143927
173988319,GitHub,vkolova/notum,27397892,npm,client/package.json,,manifest,,electron,^1.6.10,development,143927
213116563,GitHub,diegoblattner/hello-world,27399848,npm,apps/desktop/package.json,,manifest,,electron,^1.7.5,runtime,143927
174000929,GitHub,Robotriceratops/Aloe,27400195,npm,src/app/package.json,,manifest,,electron,^1.4.1,development,143927
174045124,GitHub,teekwak/Tomato,27405334,npm,package-lock.json,,lockfile,,electron,1.7.5,runtime,143927
174046101,GitHub,teekwak/Tomato,27405334,npm,package.json,,manifest,,electron,^1.7.5,development,143927
174044962,GitHub,walleXD/electron-next-boilerplate,27405401,npm,package.json,,manifest,,electron,1.7.5,development,143927
174046860,GitHub,walleXD/electron-next-boilerplate,27405401,npm,yarn.lock,,lockfile,,electron,,runtime,143927
174053532,GitHub,gurayyarar/NodeJsPackageManager,27405505,npm,package-lock.json,,lockfile,,electron,1.7.5,runtime,143927
174051636,GitHub,wellguimaraes/waka-daily-goal,27405782,npm,package.json,,manifest,,electron,^1.6.10,development,143927
174054749,GitHub,raksuns/electron-react-i,27406044,npm,package.json,,manifest,,electron,^1.6.2,development,143927
174062254,GitHub,flocks/ledger-test,27406979,npm,package.json,,manifest,,electron,^1.6.10,development,143927
174062843,GitHub,anderswood/link-scraper,27407105,npm,package-lock.json,,lockfile,,electron,1.7.5,runtime,143927
174067669,GitHub,dtimm/hypercard-stack,27408009,npm,package.json,,manifest,,electron,^1.6.11,development,143927
174099399,GitHub,RedTahr/helloElectron,27411127,npm,package.json,,manifest,,electron,^1.7.5,development,143927
174091901,GitHub,RedTahr/helloElectron,27411127,npm,package-lock.json,,lockfile,,electron,1.7.5,runtime,143927
174112051,GitHub,raphamorim/clapton,27414223,npm,package-lock.json,,lockfile,,electron,1.7.5,runtime,143927
174112660,GitHub,thedandroid/ilvandia-client,27414360,npm,package-lock.json,,lockfile,,electron,1.6.12,runtime,143927
174115066,GitHub,edwin0258/musicApp,27415101,npm,package.json,,manifest,,electron,^1.6.11,development,143927
174120722,GitHub,CaramelBear/System-Info-App,27415774,npm,package-lock.json,,lockfile,,electron,1.7.5,runtime,143927
174142059,GitHub,brycepj/source-annotator,27419074,npm,package.json,,manifest,,electron,^1.6.10,development,143927
174161216,GitHub,Petitsurume/MUCSforDesktop,27423259,npm,package.json,,manifest,,electron,^0.4.1,runtime,143927
174168865,GitHub,austen-wade/CocoaTracker,27424520,npm,package-lock.json,,lockfile,,electron,1.7.5,runtime,143927
174186739,GitHub,chris-schmitz/hit-that-button,27427860,npm,package.json,,manifest,,electron,^1.3.1,development,143927
174194131,GitHub,sun-gimi/hanmaker_client,27429097,npm,package.json,,manifest,,electron,^1.4.2,development,143927
174234594,GitHub,jaystack/repatch-example-electron-app,27434746,npm,package.json,,manifest,,electron,^1.7.4,runtime,143927
174249919,GitHub,AirConsole/airconsole-electron-app,27437385,npm,package.json,,manifest,,electron,latest,development,143927
174261555,GitHub,kaligulasz/nohoi,27439146,npm,package.json,,manifest,,electron,^1.6.7,development,143927
174297903,GitHub,hkben/live-comments-hub,27444609,npm,package.json,,manifest,,electron,~1.6.2,development,143927
174343670,GitHub,Twistedst/scale-serial-reader,27450613,npm,package.json,,manifest,,electron,^1.4.1,development,143927
174346297,GitHub,WilleniumFalcon91/DragonRadio,27450864,npm,package-lock.json,,lockfile,,electron,1.7.5,runtime,143927
174372505,GitHub,DrRazor/electroNes,27454712,npm,package.json,,manifest,,electron,^1.4.3,development,143927
174377937,GitHub,NateAGeek/ExeL,27455537,npm,package.json,,manifest,,electron,~1.6.2,development,143927
174423185,GitHub,michaeled/uisleuth,27461477,npm,Desktop/package.json,,manifest,,electron,^1.4.7,development,143927
176818469,GitHub,gwuhaolin/dive-into-webpack,27462107,npm,codes/3.10构建Electron应用/package.json,,manifest,,electron,^1.7.5,development,143927
174442050,GitHub,kaiyingkeji-3/kegongjuDesktopApplication,27464295,npm,package.json,,manifest,,electron,^1.4.12,development,143927
174442574,GitHub,walleXD/Phonix,27464596,npm,package.json,,manifest,,electron,^1.7.5,development,143927
174467513,GitHub,codekidlabs/allo-desktop,27468904,npm,package.json,,manifest,,electron,1.6.10,development,143927
174475288,GitHub,mayurchoudhari/deskshot,27470235,npm,package.json,,manifest,,electron,~1.6.2,development,143927
174485272,GitHub,4v/NGB,27470822,npm,desktop/package.json,,manifest,,electron,^1.4.15,runtime,143927
211830486,GitHub,tornqvist/fun-component,27472107,npm,package-lock.json,,lockfile,,electron,1.7.5,runtime,143927
174502850,GitHub,jitsi/jitsi-meet-spot,27473796,npm,package.json,,manifest,,electron,*,development,143927
174505499,GitHub,alienblogger/desko-v2,27474566,npm,package.json,,manifest,,electron,^1.6.10,runtime,143927
174511814,GitHub,rodrigooler/create-react-app-electron-office-ui-fabric,27475896,npm,package.json,,manifest,,electron,^1.7.5,development,143927
174514303,GitHub,MrDallOca/Blocks-Editor,27476279,npm,package.json,,manifest,,electron,^1.6.2,development,143927
174554219,GitHub,BreezeHub/Breeze,27477039,npm,Breeze.UI/package.json,,manifest,,electron,^1.7.4,development,143927
174558153,GitHub,hlipeter/cos-download-test,27477239,npm,package.json,,manifest,,electron,^1.7.2,development,143927
174561923,GitHub,mecoepcoo/cardboard,27477684,npm,package.json,,manifest,,electron,~1.7.5,development,143927
174578261,GitHub,chunwei/chatbot-client,27478238,npm,package-lock.json,,lockfile,,electron,1.7.6,runtime,143927
174587734,GitHub,chunwei/chatbot-client,27478238,npm,package.json,,manifest,,electron,^1.7.6,development,143927
174596403,GitHub,FlorianB385/test,27480109,npm,package.json,,manifest,,electron,latest,development,143927
174612250,GitHub,shawflying/redis-manager,27482230,npm,package.json,,manifest,,electron,~1.6.2,development,143927
174617464,GitHub,Sky-Bly/apiExec,27482521,npm,package.json,,manifest,,electron,~1.6.2,development,143927
174631585,GitHub,Seppone/yate,27484640,npm,package.json,,manifest,,electron,^1.7.5,development,143927
174634186,GitHub,Seppone/yate,27484640,npm,yarn.lock,,lockfile,,electron,,runtime,143927
174665068,GitHub,daniru/dani,27487981,npm,package.json,,manifest,,electron,^1.6.11,development,143927
174682777,GitHub,hawkins/electron-boilerplate,27490903,npm,package.json,,manifest,,electron,^1.3.5,development,143927
174694326,GitHub,githubbob42/electron-updater-example,27493014,npm,package.json,,manifest,,electron,^1.4.15,development,143927
174695743,GitHub,zhangweijie-cn/totoro-message,27493173,npm,package.json,,manifest,,electron,^1.7.5,development,143927
189480226,GitHub,rajeevgade/electron-sample,27494696,npm,package-lock.json,,lockfile,,electron,1.6.12,runtime,143927
189481213,GitHub,rajeevgade/electron-sample,27494696,npm,package.json,,manifest,,electron,~1.6.2,development,143927
174715198,GitHub,everythingaud/nodeBook,27496343,npm,package.json,,manifest,,electron,~1.6.2,development,143927
174721662,GitHub,aacidov/DisQwerty-electron,27497360,npm,package-lock.json,,lockfile,,electron,1.6.11,runtime,143927
174723804,GitHub,psobolik/xkcd-viewer,27498020,npm,package.json,,manifest,,electron,^1.7.5,development,143927
174727831,GitHub,LukePowell/electron_builder_error_repro,27498852,npm,core/package.json,,manifest,,electron,~1.6.2,development,143927
174727881,GitHub,LukePowell/electron_builder_error_repro,27498852,npm,tobuild/package.json,,manifest,,electron,^1.4.1,development,143927
205691034,GitHub,arvind-balaji/debate-timer,27501637,npm,package.json,,manifest,,electron,^1.6.11,development,143927
174752443,GitLab,alhussai/iot-310b-student,27502040,npm,week1/lab2/package.json,,manifest,,electron,^1.7.3,development,143927
174769912,GitLab,joshwelschmeyer/iot-310b-student,27504009,npm,week1/lab2/package.json,,manifest,,electron,^1.7.3,development,143927
174773630,GitHub,Amcore/aCloud,27507536,npm,package.json,,manifest,,electron,^1.7.2,development,143927
174775444,GitHub,jaystack/repatch-example-electron-app-ts,27508729,npm,package.json,,manifest,,electron,^1.7.4,runtime,143927
174814743,GitHub,Louis-Clelland/basic-electron-program,27515175,npm,package-lock.json,,lockfile,,electron,1.7.5,runtime,143927
174840717,GitHub,eminoda/angular4-electron,27519911,npm,client/package.json,,manifest,,electron,^1.7.5,development,143927
174842458,GitHub,ImNotLiam/Stripe-on,27519950,npm,package-lock.json,,lockfile,,electron,1.7.5,runtime,143927
174843633,GitHub,Goga74/electron-media-manager,27520197,npm,package.json,,manifest,,electron,^1.6.11,development,143927
174846169,GitHub,vincenzoraco/electron-vue-bulma,27520536,npm,package.json,,manifest,,electron,^1.7.2,development,143927
174849949,GitHub,mrfrederico-ist/react-native-example-ts,27521188,npm,electron/package.json,,manifest,,electron,^1.4.3,development,143927
174857965,GitHub,fukarinka/bitto,27522547,npm,package.json,,manifest,,electron,^1.7.5,development,143927
174863704,GitHub,fukarinka/bitto,27522547,npm,yarn.lock,,lockfile,,electron,,runtime,143927
174865408,GitHub,jheiling/idris-playground,27523292,npm,package.json,,manifest,,electron,~1.7.5,development,143927
174885969,GitHub,Mexassi/findee,27525227,npm,package-lock.json,,lockfile,,electron,1.6.11,runtime,143927
174886028,GitHub,Edorka/carpetshu,27525301,npm,package.json,,manifest,,electron,^1.6.11,development,143927
174884998,GitHub,Tempeny/diplom-work,27525453,npm,package.json,,manifest,,electron,^1.6.10,runtime,143927
174887187,GitHub,FlorianB385/agantty-electron,27525773,npm,package.json,,manifest,,electron,latest,development,143927
174894844,GitHub,icepoint0/react-mobx,27526722,npm,package.json,,manifest,,electron,^1.4.15,development,143927
174896345,GitHub,jdi4job/react-mobx,27526809,npm,package.json,,manifest,,electron,^1.4.15,development,143927
174897017,GitHub,AStoker/Electron-Aurelia-CLI,27526886,npm,package.json,,manifest,,electron,1.7.5,development,143927
174902740,GitHub,SimplyCodin/OfficeOnlineWord,27527563,npm,package.json,,manifest,,electron,latest,development,143927
174908243,GitHub,SimplyCodin/OfficeOnlineWord,27527563,npm,yarn.lock,,lockfile,,electron,,runtime,143927
174952226,GitHub,chrisbremmer/startnow-astro-weight-calculator,27532934,npm,package-lock.json,,lockfile,,electron,1.6.11,runtime,143927
174964896,GitHub,Miroware8/miroware-dynamic,27534688,npm,package.json,,manifest,,electron,^1.7.6,development,143927
174995682,GitHub,DPerezjch/electron,27538198,npm,package.json,,manifest,,electron,^1.7.5,runtime,143927
205691000,GitHub,Hennamann/Adobe-Story-Desktop-App,27539972,npm,package-lock.json,,lockfile,,electron,1.6.12,runtime,143927
205693752,GitHub,Hennamann/Adobe-Story-Desktop-App,27539972,npm,package.json,,manifest,,electron,~1.6.2,development,143927
175061376,GitHub,cabenavidess/Angular2-Electron-Boilerplate,27552044,npm,package.json,,manifest,,electron,^1.6.2,development,143927
175061267,GitHub,cabenavidess/electron-tutorial-app,27552127,npm,package.json,,manifest,,electron,^1.4.5,development,143927
212800239,GitHub,tomgatzgates/gh-terminal,27556600,npm,app/package.json,,manifest,,electron,^1.4.15,runtime,143927
175082427,GitHub,xiaqiubo/Enrm,27557584,npm,package-lock.json,,lockfile,,electron,1.7.5,runtime,143927
175082165,GitHub,schnesim/electron-minimal,27557842,npm,package.json,,manifest,,electron,^1.7.5,runtime,143927
175087108,GitHub,vessp/kindred,27558837,npm,package.json,,manifest,,electron,^1.4.4,runtime,143927
175094834,GitHub,jwulf/typescript-react-electron-boilerplate,27560753,npm,package.json,,manifest,,electron,^1.3.4,development,143927
175109389,GitHub,hahaha1986/Keira2Paladium,27564335,npm,package.json,,manifest,,electron,^1.4.2,development,143927
175128060,GitHub,pta2002/mpd-electron,27567807,npm,package.json,,manifest,,electron,^1.7.2,development,143927
175129804,GitHub,jxnblk/functional-electron-menu,27568126,npm,package.json,,manifest,,electron,^1.7.5,development,143927
175135400,GitHub,Samuel-Maddock/Stickiton,27569279,npm,package.json,,manifest,,electron,^1.7.5,development,143927
175145215,GitHub,jward1701d/cbd,27571157,npm,package.json,,manifest,,electron,^1.7.5,runtime,143927
175149729,GitHub,khalid-talakshi/work-management-app,27571951,npm,package.json,,manifest,,electron,~1.6.2,development,143927
